Delta	N_peaks_nomet	Greedy_nomet	Random_nomet	N_peaks_ext	Greedy_ext	Random_ext
0.0	7	0.26907120040519705	0.31603009586256087	9	0.31447173108781656	0.3721045529695144
0.0	7	0.26907120040520344	0.30947322338783717	9	0.31447173108781507	0.37625780226449296
0.0	7	0.2690712004052093	0.3115543423594011	9	0.3144717310878136	0.37318142878840227
0.0	7	0.2690712004052148	0.30325623670537266	9	0.31447173108781235	0.3669988585277925
0.0	7	0.2690712004052199	0.3056526316295436	9	0.31447173108781107	0.3814487350125504
0.0	7	0.26907120040522475	0.30368216127251335	9	0.31447173108780996	0.3633961839605484
0.0	7	0.26907120040522925	0.3255428824360205	9	0.3144717310878192	0.3787981518556469
0.0	7	0.26907120040523347	0.3120163303199069	9	0.31447173108782933	0.3651354319473982
0.0	7	0.2690712004052374	0.3162026075015814	9	0.31447173108783893	0.36968242282994446
0.0	7	0.2690712004052412	0.3101782525300173	9	0.3144717310878479	0.3594321332059155
0.0	7	0.2690712004052447	0.32027606274486736	9	0.3144717310878565	0.3791006993750728
0.0	7	0.26907120040524807	0.3060040927906807	9	0.3144717310878645	0.36403525894052446
0.0	7	0.26907120040525123	0.31598358063823245	9	0.3144717310878722	0.3860295831963524
0.0	7	0.26907120040525423	0.2912070586951042	9	0.3144717310878794	0.36212994561237116
0.0	7	0.2690712004052571	0.31256834944707906	9	0.3144717310878863	0.38231466898296335
0.0	7	0.26907120040525984	0.3070431427527663	9	0.31447173108789284	0.3715542973837403
0.0	7	0.2690712004052624	0.31285719423775843	9	0.3144717310878991	0.3681513753840388
0.0	7	0.2690712004052649	0.32871677465876964	9	0.31447173108790505	0.365073477255826
0.0	7	0.2690712004052672	0.30560697374486706	9	0.3144717310879107	0.3587346542680796
0.0	7	0.2690712004052695	0.29812161292733147	9	0.31447173108791615	0.3567319809237881
0.0	7	0.26907120040527166	0.3096434201840459	9	0.31447173108792137	0.37278685198206624
0.0	7	0.2690712004052737	0.32329526826382465	9	0.3144717310879263	0.38072804774865315
0.0	7	0.26907120040527566	0.30750827078673143	9	0.3144717310879311	0.37932973515271834
0.0	7	0.26907120040527327	0.293974378239338	9	0.31447173108793564	0.3743857618738776
0.0	7	0.26907120040527027	0.2984546930134296	9	0.31447173108794	0.3717811153909129
0.0	7	0.26907120040526733	0.29506719392891145	9	0.31447173108794424	0.37661412891272955
0.0	7	0.26907120040526455	0.31427135866666817	9	0.3144717310879483	0.3679457075101596
0.0	7	0.26907120040526183	0.3213798512140617	9	0.3144717310879522	0.37280452159234745
0.0	7	0.2690712004052592	0.30210529671485126	9	0.31447173108795595	0.3794044554097409
0.0	7	0.2690712004052567	0.32720121838072797	9	0.31447173108795956	0.3733261599001779
0.0	7	0.26907120040525434	0.3224667566058467	9	0.31447173108796306	0.3658492838747743
0.0	7	0.269071200405252	0.3172855664376002	9	0.31447173108796644	0.37407036468290356
0.0	7	0.26907120040524973	0.30139603283175503	9	0.31447173108796966	0.3765770258398069
0.0	7	0.26907120040524757	0.3176650031500806	9	0.31447173108797283	0.38063077042169585
0.0	7	0.26907120040524546	0.29755850503396675	9	0.3144717310879758	0.3754165470493109
0.0	7	0.2690712004052434	0.3327476423372844	9	0.31447173108797877	0.36993273699641194
0.0	7	0.26907120040524146	0.27680991731595705	9	0.3144717310879816	0.3771702015161366
0.0	7	0.2690712004052396	0.30427099536966984	9	0.3144717310879863	0.3918268534399264
0.0	7	0.2690712004052377	0.29993553257899	9	0.3144717310879936	0.3616830486939613
0.0	7	0.2690712004052359	0.3095918803933664	9	0.31447173108800064	0.37332945290884495
0.0	7	0.2690712004052342	0.3148837682409179	9	0.3144717310880075	0.36930380891063824
0.0	7	0.2690712004052325	0.3052885801548199	9	0.3144717310880142	0.3751597902205604
0.0	7	0.26907120040523086	0.31370665553396665	9	0.3144717310880206	0.37221201037626805
0.0	7	0.2690712004052293	0.32188560698183394	9	0.3144717310880269	0.35612014348654947
0.0	7	0.26907120040522775	0.31940676098657317	9	0.31447173108803295	0.38499992733532384
0.0	7	0.26907120040522625	0.31709196648973315	9	0.3144717310880389	0.34675844628123015
0.0	7	0.2690712004052248	0.3125409897867314	9	0.3144717310880446	0.35440083920681237
0.0	7	0.26907120040522337	0.3214643121105864	9	0.3144717310880502	0.3649308847163763
0.0	7	0.269071200405222	0.3139976081769368	9	0.31447173108805565	0.35990730504901214
0.0	7	0.26907120040522065	0.32488042205529394	9	0.3144717310880609	0.3733117918475776
0.0	7	0.26907120040521937	0.30927293690205515	9	0.3144717310880661	0.37166925727106814
0.0	7	0.2690712004052181	0.3077995534052149	9	0.31447173108807114	0.3498316364154198
0.0	7	0.26907120040521687	0.31449523972906934	9	0.314471731088076	0.3734708912429755
0.0	7	0.26907120040521565	0.31530274950711057	9	0.3144717310880808	0.3629961109826642
0.0	7	0.2690712004052145	0.31492596634044373	9	0.31447173108808546	0.3646026109264781
0.0	7	0.2690712004052133	0.29225412897314546	9	0.31447173108808996	0.35235829600956237
0.0	7	0.2690712004052122	0.32028796110900654	9	0.3144717310880944	0.3591151123404048
0.0	7	0.2690712004052111	0.315916746176937	9	0.3144717310880987	0.37881184281649566
0.0	7	0.26907120040521004	0.3154307508017393	9	0.31447173108810295	0.38332418863090095
0.0	7	0.269071200405209	0.3065259114391798	9	0.31447173108810705	0.3672999850026881
0.0	7	0.269071200405208	0.3182235925268578	9	0.31447173108811105	0.36857308206813955
0.0	7	0.269071200405207	0.31047555021327156	9	0.314471731088115	0.3656433110558863
0.0	7	0.269071200405206	0.29561109088704735	9	0.3144717310881188	0.37285240778810375
0.0	7	0.26907120040520505	0.3161492481240144	9	0.3144717310881226	0.3752588839542719
0.0	7	0.2690712004052041	0.30385684278989095	9	0.31447173108812626	0.3833292227848158
0.0	7	0.2690712004052032	0.30584528074328743	9	0.31447173108812987	0.36643106649730867
0.0	7	0.2690712004052023	0.31957204216903795	9	0.31447173108813337	0.3725910115209188
0.0	7	0.26907120040520144	0.3249601400079005	9	0.3144717310881368	0.3649190869745953
0.0	7	0.2690712004052006	0.31573992755529406	9	0.31447173108814014	0.3783325736966507
0.0	7	0.2690712004051998	0.3168246743278055	9	0.31447173108814347	0.370474198262401
0.0	7	0.26907120040519894	0.30986036209557827	9	0.3144717310881467	0.39087738268290345
0.0	7	0.2690712004051995	0.3265648755055309	9	0.31447173108814985	0.38209079984458943
0.0	7	0.26907120040520033	0.3215046031595593	9	0.3144717310881529	0.38568546042588026
0.0	7	0.26907120040520116	0.3127087665165891	9	0.31447173108815596	0.3731224321751327
0.0	7	0.26907120040520194	0.30938930643444074	9	0.3144717310881589	0.3764994436820064
0.05	6	0.2527357322764624	0.30645699755213424	5	0.22488531741721363	0.2733616802337107
0.05	6	0.2544644702804107	0.3184075187875213	5	0.2244050450141948	0.25687814525971203
0.05	6	0.25513653751606086	0.30655325892496177	5	0.22537062286551118	0.25336922210011853
0.05	6	0.25539514380252737	0.3302085035023714	5	0.2248003127692806	0.26898063019874363
0.05	6	0.25474597176255886	0.304733994159559	5	0.22554060621273764	0.2709862130101602
0.05	6	0.25455697245023656	0.30211904561453534	5	0.22548746733712424	0.2745044021503275
0.05	6	0.25437920813067105	0.2885410809857835	5	0.22521652512283646	0.276869758699939
0.05	6	0.2544621266842437	0.31153976606635236	5	0.2247860045785657	0.2485432201458448
0.05	6	0.25417060245927975	0.30536400550474085	5	0.22474235355379615	0.2621846563475781
0.05	6	0.2543429645447114	0.3119409920829399	5	0.22476738239079463	0.2614452568643145
0.05	6	0.25432593036723106	0.3152930460007912	5	0.22508036157417102	0.2506293435726229
0.05	6	0.2546974617260449	0.29018785898578353	5	0.2249644046970467	0.2747354523947986
0.05	6	0.2544128466901862	0.30200660114376127	5	0.22489670180373117	0.2549050435017922
0.05	6	0.2543333530214397	0.32536719584360346	5	0.22480527222620986	0.2642430025203217
0.05	6	0.2544182467940448	0.3157424947590854	5	0.2248401939088355	0.25066086238463736
0.05	6	0.2542044480106548	0.32194819993760043	5	0.22462718974414106	0.2506581440280922
0.05	6	0.25406727720145594	0.2947248946366523	5	0.22488709290851613	0.2599546884638364
0.05	6	0.25431342894513115	0.3098924249486587	5	0.22462294092775947	0.24799290896981377
0.05	6	0.2542595227360756	0.30806568687440916	5	0.2247639323825145	0.2658860419225931
0.05	6	0.25450082774322574	0.3168846411753571	5	0.22483774786220645	0.257991324656305
0.05	6	0.25433349032236474	0.3051555454557677	5	0.22488589543054585	0.2677130658649123
0.05	6	0.25452322109519254	0.31943755795497797	5	0.2248634976998671	0.26536735795576694
0.05	6	0.2544074573207025	0.2911368272353886	5	0.22486791365437633	0.24876963282456566
0.05	6	0.2544338354564945	0.3164304385165894	5	0.22484594893903634	0.26380204345726127
0.05	6	0.2542963806886269	0.304777872196684	5	0.22492978052596832	0.2504315164462033
0.05	6	0.25419119948180435	0.3024427404075845	5	0.22489820665112334	0.28046477096772143
0.05	6	0.2543831212262672	0.3036957869052148	5	0.2248276206103806	0.25057296584698036
0.05	6	0.2543350471997139	0.3206593144273317	5	0.2248983981458445	0.2547998439566636
0.05	6	0.25439912171987933	0.31367314482148656	5	0.22492665072611412	0.24760561504423084
0.05	6	0.25442053069393994	0.3118656985126398	5	0.22492875811033705	0.2572927041972495
0.05	6	0.25442235834543725	0.3182806073017393	5	0.22480679999714165	0.2883085985358625
0.05	6	0.25452271136426796	0.302697652274883	5	0.2246899654491594	0.24814340944799668
0.05	6	0.2545122363926807	0.2971290350244881	5	0.22475736532470494	0.26232153441631684
0.05	6	0.2545185968522815	0.3248503556706177	5	0.22472520962249173	0.2535124731619834
0.05	6	0.25436008182572317	0.3229338915323871	5	0.22474545084188394	0.275637700265988
0.05	6	0.2544353421054719	0.30932269295497766	5	0.22473642464412652	0.2658898198756713
0.05	6	0.25438166891860253	0.2983508302259097	5	0.2247440947670941	0.2550277518066337
0.05	6	0.2544296232270386	0.29031199511374545	5	0.2247860196654817	0.25632198248356136
0.05	6	0.25440870823197564	0.3201221791508704	5	0.2247299673686725	0.26099397222414716
0.05	6	0.2542724376271081	0.30280281850316115	5	0.22473722366430388	0.2635280321443503
0.05	6	0.25426984922028173	0.3136032183570316	5	0.22478962249663456	0.23790458018140964
0.05	6	0.2542196616314251	0.30879109863270293	5	0.22479131028999935	0.24720282892319093
0.05	6	0.2541249206517566	0.3027401114304911	5	0.22467337126999312	0.269033329217572
0.05	6	0.25403445958894366	0.30664336570537276	5	0.2246322547479836	0.2589270105487138
0.05	6	0.2541597657574287	0.3027268447646144	5	0.2245963644458177	0.253501297123131
0.05	6	0.25422327026627695	0.3082104045868895	5	0.22465352629014784	0.2815456842139855
0.05	6	0.2543017197137255	0.31433583576066504	5	0.2246746113342195	0.2595915665788991
0.05	6	0.25433536032252646	0.2995748906587692	5	0.22476992468291532	0.25994968732546214
0.05	6	0.2543145119043344	0.31881336399052296	5	0.22474842532855133	0.2684236135783014
0.05	6	0.2542308998569142	0.3270767381571899	5	0.22470081840965897	0.26404171497280227
0.05	6	0.25414557664025683	0.3188773313594011	5	0.22458377482222605	0.2554727550403457
0.05	6	0.25415705412738054	0.3032146787511862	5	0.224608103129444	0.27061813602749446
0.05	6	0.25420113534899114	0.3041740761113758	5	0.22455988709847782	0.2828977877878051
0.05	6	0.2542596120671625	0.30761726946287665	5	0.22456693496624214	0.2720290085059762
0.05	6	0.254284510124722	0.2914019864652461	5	0.22459584009025774	0.2528059183048405
0.05	6	0.2542976286103346	0.2866188395000015	5	0.2245417047204272	0.2591616238430951
0.05	6	0.25422981227665775	0.28004030658767887	5	0.2244971881722633	0.2570124114778829
0.05	6	0.2541988772665068	0.30666921096919575	5	0.22449455628031947	0.25906648365750046
0.05	6	0.2542525986156713	0.3132746868017392	5	0.22455624488785328	0.2574103542809313
0.05	6	0.2541695479036315	0.31772308064613103	5	0.22458513842597277	0.2620622713430951
0.05	6	0.25412698466879985	0.3010699403673001	5	0.22461950094938377	0.2520915413239678
0.05	6	0.2541883850053716	0.2998572756943145	5	0.2246732777083593	0.24521896263090157
0.05	6	0.2541607329583429	0.29171347332227643	5	0.2246177595522215	0.27504874417812203
0.05	6	0.25419267616612856	0.3111574515418653	5	0.22459962570368452	0.27338371816198326
0.05	6	0.25423712943714055	0.32620979742022266	5	0.22461916802276174	0.25712623229408144
0.05	6	0.25417933261012	0.30668177300000127	5	0.22469168946930337	0.2579607628120132
0.05	6	0.25419701103612363	0.29612520527014363	5	0.22472449042861475	0.2731522472621028
0.05	6	0.25412863529822943	0.30652851784281354	5	0.22472231320386654	0.257682395070232
0.05	6	0.2541672273298745	0.31965222096208684	5	0.2246780449825532	0.266862773056783
0.05	6	0.25410515604911704	0.29462888165639955	5	0.2246328170458527	0.2738697724058566
0.05	6	0.2541627997385537	0.3021729720458152	5	0.22463124919321473	0.2759943920750137
0.05	6	0.2541229893426094	0.2939156951477109	5	0.22464672212447648	0.2668924239739977
0.05	6	0.25409217224431846	0.31048635504107586	5	0.22461622544131005	0.2766292367226526
0.05	6	0.2541285053569053	0.3182271637219605	5	0.22462131215053532	0.2681540762423778
0.05	6	0.25411748474290896	0.3211233083120079	5	0.2246105910978832	0.26435899961237186
0.05	6	0.2540878049423391	0.2834687295703013	5	0.22459718983373478	0.28105346083801436
0.05	6	0.25405918494986757	0.2899087884020552	5	0.22457230081782495	0.25541760049999895
0.05	6	0.2540053129656994	0.30149790828278167	5	0.22455431419990837	0.26425311319426065
0.05	6	0.25400399763856835	0.28888209040363494	5	0.22461177776132588	0.2656604226228321
0.05	6	0.25400258190829056	0.3075509013001595	5	0.22463404808591583	0.26300876393335215
0.05	6	0.2539795700414796	0.3151904508601911	5	0.22464356683484457	0.27110466224118224
0.05	6	0.2540349442386569	0.31810766344312935	5	0.22462884240514783	0.2576299531180504
0.05	6	0.2540609614635161	0.30234063081200785	5	0.22465887146592173	0.2510937234608478
0.05	6	0.25402489326930744	0.31219922910979586	5	0.22470738109957689	0.26633445038583275
0.05	6	0.2540506544725501	0.30037393346603625	5	0.22474495632354036	0.2679213821572015
0.05	6	0.25410596916371836	0.311241535167458	5	0.22473453344099775	0.26100552098655005
0.05	6	0.2540634850580241	0.30837691981437754	5	0.22467979912419495	0.25306172483412936
0.05	6	0.25406807760455974	0.29406570055055437	5	0.22469721805126705	0.25698291499850456
0.05	6	0.2540338132074807	0.3030385020110601	5	0.22472531933175818	0.2659870337083073
0.05	6	0.25398407105624515	0.31221082934992267	5	0.22474389558009142	0.24654881337328055
0.05	6	0.2539544317313809	0.2980140999644565	5	0.22474803954159422	0.27130935840077597
0.05	6	0.25399141525168584	0.29387186719826386	5	0.22471679060800684	0.26888262298714766
0.05	6	0.2539931713267275	0.3028020336018972	5	0.22470383960992452	0.2648977049432146
0.05	6	0.25396449521525444	0.30202087309241854	5	0.2247046981304041	0.25995889622325047
0.05	6	0.25395472034840794	0.300151229489733	5	0.22470663915398545	0.2564223295597718
0.05	6	0.2539842706253037	0.3127125818436033	5	0.2246665305702969	0.2604262606855937
0.05	6	0.25397415416871716	0.3041087386571893	5	0.22466800291631678	0.2626266347349062
0.05	6	0.2539883459911798	0.3140888052764627	5	0.224682951024009	0.2497913986742369
0.05	6	0.25400771365370606	0.31447922882701584	5	0.22469969918396118	0.25414769630155315
0.05	6	0.2539978997584477	0.29912362433333456	5	0.224671982965009	0.23640325639748863
0.1	3	0.1690317349549766	0.19778121705687302	2	0.06458069558876281	0.06083688714883453
0.1	3	0.1707594609691954	0.19495437371169141	2	0.06364474347878082	0.061772839258816596
0.1	3	0.17190776497788446	0.20345598375197574	2	0.06270879136879857	0.07487616879856561
0.1	3	0.17190600831082298	0.19878547436650978	2	0.06247480334130284	0.05802903081888831
0.1	3	0.17156151710821643	0.20006377173775772	2	0.06270879136879823	0.05990093503885245
0.1	3	0.17181002353225544	0.2041267524447086	2	0.06270879136879814	0.07581212090854768
0.1	3	0.17215207345554218	0.18391724893365022	2	0.06284249881308124	0.05615712659892416
0.1	3	0.17197667939445274	0.2085864617827815	2	0.0628257853825458	0.05615712659892416
0.1	3	0.17209622120089693	0.20351922376619377	2	0.06291678072657178	0.06551664769874489
0.1	3	0.17219185464605308	0.20054482038783678	2	0.06308317221279093	0.07394021668858354
0.1	3	0.17221870304035955	0.19993729170932176	2	0.06304913759061015	0.07019640824865525
0.1	3	0.17204910714514624	0.19828334571169137	2	0.06294277939629431	0.06458069558876281
0.1	3	0.17203769415780026	0.20575961843759982	2	0.06299677663340893	0.0683245040286911
0.1	3	0.17202791159721798	0.19884871438072763	2	0.0629762062573656	0.06551664769874489
0.1	3	0.17182816648773597	0.19886979438546706	2	0.06308317221279232	0.05709307870890624
0.1	3	0.17190469081053125	0.19776013705213374	2	0.0631767674237907	0.06083688714883453
0.1	3	0.17183670434913742	0.20060806040205464	2	0.0631492394205561	0.06645259980872696
0.1	3	0.1719042516437665	0.19943516305450337	2	0.063176767423791	0.06364474347878074
0.1	3	0.17202531066226667	0.194325765028437	2	0.06325065837984234	0.05802903081888831
0.1	3	0.17207667291177292	0.1913302816453407	2	0.06331716024028854	0.05709307870890624
0.1	3	0.17206829507357324	0.19260857901658862	2	0.06337732859021607	0.05709307870890624
0.1	3	0.17200832352326387	0.20793677309478792	2	0.06338948381242371	0.06551664769874489
0.1	3	0.17182882761408313	0.19832550572117	2	0.06331919491878878	0.07206831246861939
0.1	3	0.17180826686518566	0.2063460671113754	2	0.06329376143753934	0.06270879136879867
0.1	3	0.17178935097619996	0.1942836050189583	2	0.06327036263478986	0.06083688714883453
0.1	3	0.17179363510440687	0.2260707305134296	2	0.06328476189802042	0.05990093503885245
0.1	3	0.17184026179136927	0.20521532977330284	2	0.06329809454915981	0.06364474347878074
0.1	3	0.1719045025961835	0.18804346965481925	2	0.06327704800700419	0.05990093503885245
0.1	3	0.17200403084007304	0.2039370324020548	2	0.06328972716120351	0.06458069558876281
0.1	3	0.17200058775572324	0.19721584838783668	2	0.0633015610384562	0.05334927026897795
0.1	3	0.1720345222040029	0.20226200639968517	2	0.06334282344330493	0.06926045613867318
0.1	3	0.17188702303959877	0.20785245307583058	2	0.06335225844441365	0.061772839258816596
0.1	3	0.17188807744186302	0.19727908840205455	2	0.06327603507182046	0.05615712659892416
0.1	3	0.17188844982032528	0.19884871438072774	2	0.06328687943673116	0.061772839258816596
0.1	3	0.17182298278614327	0.20339274373775776	2	0.0632436211459337	0.06738855191870903
0.1	3	0.17185713758798352	0.18174009427646215	2	0.06328076210267905	0.06364474347878074
0.1	3	0.17190529614847497	0.20678495575197586	2	0.0632400074312234	0.0683245040286911
0.1	3	0.1719354871880524	0.2069325157851512	2	0.06325065837984344	0.06364474347878074
0.1	3	0.1719200995586326	0.19313178767614625	2	0.06326076312596998	0.07955592934847597
0.1	3	0.1718766858771135	0.20058698039731537	2	0.06329376143753943	0.05990093503885245
0.1	3	0.17186348304207855	0.2149530771753565	2	0.06327949387488686	0.05990093503885245
0.1	3	0.17186437007226044	0.19384471637835793	2	0.06331047486807402	0.05241331815899587
0.1	3	0.17187885418647514	0.2005237403830974	2	0.06329648222855565	0.061772839258816596
0.1	3	0.17186650226497982	0.19422036500474035	2	0.06330439725696953	0.05802903081888831
0.1	3	0.17190589119967592	0.19200105033807374	2	0.06331196050634277	0.06645259980872696
0.1	3	0.17189348855708908	0.19271397904028523	2	0.06331919491878675	0.05896498292887038
0.1	3	0.17188161368652718	0.19652399969036444	2	0.06328629373453176	0.0683245040286911
0.1	3	0.17185801592153507	0.20573853843286047	2	0.06331326043982793	0.05709307870890624
0.1	3	0.17190590075977602	0.20739248443049085	2	0.06333912646327527	0.06551664769874489
0.1	3	0.1719288338576311	0.19028386432622532	2	0.06334523880358509	0.06551664769874489
0.1	3	0.1719056983107541	0.20113126906161244	2	0.0633694634464314	0.07019640824865525
0.1	3	0.17190560292611878	0.1966926397282789	2	0.06335675821416896	0.05990093503885245
0.1	3	0.1719165762102202	0.19713152836887946	2	0.06336219189840664	0.06364474347878074
0.1	3	0.17189495296497362	0.1961272710592426	2	0.06335009188859882	0.05615712659892416
0.1	3	0.1718531738860485	0.19143568166903735	2	0.06335544919023822	0.06645259980872696
0.1	3	0.17182335921483102	0.2017177177353881	2	0.06332718829860542	0.06738855191870903
0.1	3	0.17183500531603563	0.19080707298578298	2	0.06331633922966119	0.06083688714883453
0.1	3	0.17185599756321654	0.19830442571643067	2	0.06330586426654262	0.06270879136879867
0.1	3	0.17191532286448666	0.19491221370221262	2	0.06331160798200404	0.05802903081888831
0.1	3	0.1718864600217097	0.19895411440442434	2	0.06333275944211643	0.07300426457860147
0.1	3	0.17191519025621127	0.1903471043404432	2	0.06333787393452052	0.05990093503885245
0.1	3	0.17190583831079947	0.19019954430726796	2	0.06331263143975087	0.05054141393903173
0.1	3	0.17186919172847082	0.20628282709715748	2	0.06331790305941777	0.05522117448894209
0.1	3	0.17188768178978422	0.18906880696919529	2	0.06330838568925162	0.06645259980872696
0.1	3	0.17188788265932167	0.20349814376145436	2	0.06325596337155295	0.06458069558876281
0.1	3	0.1719404327756676	0.20000053172353965	2	0.06324767288666253	0.061772839258816596
0.1	3	0.17191421067898405	0.21202083380647826	2	0.06323962987893299	0.0683245040286911
0.1	3	0.17192263680110917	0.20286953507820008	2	0.06323182343025432	0.05896498292887038
0.1	3	0.1718974326778738	0.19367607634044331	2	0.06323780777878349	0.06270879136879867
0.1	3	0.17187294867244515	0.19880655437124906	2	0.0632569918903544	0.06270879136879867
0.1	3	0.1718736369772622	0.21258620247551457	2	0.06324927075624778	0.06926045613867318
0.1	3	0.1718740133846574	0.19834658572590932	2	0.06325476343294942	0.061772839258816596
0.1	3	0.17185085638346853	0.21187327377330303	2	0.06327292688713844	0.06270879136879867
0.1	3	0.1718750205448582	0.19426252501421903	2	0.06327795143567394	0.061772839258816596
0.1	3	0.17185246763489834	0.19017846430252872	2	0.06325788327331565	0.05802903081888831
0.1	3	0.1718227917926501	0.19426252501421895	2	0.06325065837983497	0.05709307870890624
0.1	3	0.17183142030162105	0.20117342907109112	2	0.06326793159034033	0.06926045613867318
0.1	3	0.17179552689974104	0.19082815299052228	2	0.06327276251198682	0.07487616879856561
0.1	3	0.1718114386561044	0.19643967967140719	2	0.06328931862688253	0.06458069558876281
0.1	3	0.17176229464305523	0.198869794385467	2	0.06329376143753107	0.07113236035863732
0.1	3	0.1717570239640126	0.20636714711611476	2	0.06328653958483049	0.05896498292887038
0.1	3	0.17177282313094475	0.2027430550497643	2	0.06325666577463525	0.07487616879856561
0.1	3	0.17178824159505926	0.19935084303554615	2	0.06322751181528807	0.061772839258816596
0.1	3	0.17178958084166138	0.19147784167851598	2	0.06324362114592451	0.06458069558876281
0.1	3	0.1717977879727408	0.20108910905213373	2	0.06324834023219322	0.07019640824865525
0.1	3	0.17178583696109923	0.19778121705687296	2	0.06323118324413053	0.05428522237896002
0.1	3	0.17173444284595019	0.2057174584281211	2	0.06320366259935686	0.061772839258816596
0.1	3	0.17174299675660318	0.20046050036887952	2	0.06318740324321419	0.06364474347878074
0.1	3	0.17173182736570683	0.2055909783996852	2	0.06318202558170374	0.07300426457860147
0.1	3	0.1717274222798723	0.20852322176856358	2	0.0631871668916711	0.06270879136879867
0.1	3	0.17174198418506548	0.2023463264186424	2	0.06317162482977144	0.06083688714883453
0.1	3	0.17172504470802988	0.21486875715639925	2	0.06317676742378225	0.05990093503885245
0.1	3	0.17175801005169658	0.19369715634518267	2	0.06320192742673868	0.06458069558876281
0.1	3	0.17177178181340672	0.19154108169273384	2	0.06321659517314303	0.06364474347878074
0.1	3	0.17176101485712694	0.20684819576619376	2	0.06322110199741274	0.06458069558876281
0.1	3	0.17174458295546718	0.20347706375671504	2	0.06324501393180146	0.06083688714883453
0.1	3	0.17178181602126721	0.21317265114929027	2	0.06322983687331693	0.06551664769874489
0.1	3	0.17176550720776237	0.19949840306872135	2	0.06322452008245434	0.07300426457860147
0.1	3	0.1717727969024659	0.1924610189834134	2	0.0632004025780742	0.06551664769874489
0.1	3	0.17177994080327535	0.20737140442575158	2	0.06321420550818094	0.06364474347878074
0.15	2	0.06334995385466026	0.054135415112164235	2	0.06364474347878074	0.05615712659892416
0.15	2	0.06450177119747223	0.05643904979778824	2	0.06270879136879876	0.06270879136879867
0.15	2	0.06334995385466022	0.06219813651184826	2	0.06302077540545926	0.06551664769874489
0.15	2	0.06392586252606622	0.054135415112164235	2	0.0634107554512849	0.0683245040286911
0.15	2	0.06427140772890982	0.05067996308372823	2	0.06345755305678387	0.0683245040286911
0.15	2	0.06411783208320154	0.06334995385466026	2	0.0636447434787802	0.06458069558876281
0.15	2	0.06417268052809735	0.05643904979778824	2	0.06391215836734644	0.06738855191870903
0.15	2	0.06464574836532372	0.05643904979778824	2	0.06364474347878009	0.04866950971906759
0.15	2	0.06488571031174288	0.052983597769352235	2	0.06354074879989316	0.0683245040286911
0.15	2	0.06473213466603461	0.05183178042654023	2	0.06345755305678379	0.05241331815899587
0.15	2	0.06471119253252894	0.05528723245497624	2	0.06347457036787474	0.07206831246861939
0.15	2	0.0645017711974722	0.04837632839810422	2	0.06356674746961573	0.06458069558876281
0.15	2	0.06432456852934729	0.06450177119747227	2	0.06364474347878117	0.06645259980872696
0.15	2	0.06433722586278479	0.057590867140600244	2	0.06371159720092298	0.05802903081888831
0.15	2	0.06419461990605568	0.05183178042654023	2	0.06370714028611374	0.061772839258816596
0.15	2	0.0642138168617692	0.05067996308372823	2	0.06358624647190789	0.06270879136879867
