Delta	N_peaks_nomet	Greedy_nomet	Random_nomet	N_peaks_ext	Greedy_ext	Random_ext
0.0	11	0.20711661203870307	0.19491534980489672	13	0.3571284226515588	0.215817593038116
0.0	11	0.20711661203870352	0.205602799553712	13	0.3571284226515478	0.22151989928301424
0.0	11	0.2071166120387134	0.2016620242859395	13	0.35712842265154693	0.21526080431032465
0.0	11	0.2071166120387166	0.18822322545260606	13	0.35712842265154593	0.21332727351470657
0.0	11	0.207116612038709	0.1986997195197467	13	0.35712842265154093	0.21741858502551117
0.0	11	0.207116612038704	0.19998880941153177	13	0.3571284226515376	0.2129471046341544
0.0	11	0.20711661203870038	0.20879272894628728	13	0.3571284226515352	0.2211628750999406
0.0	11	0.20711661203870183	0.19226182062796174	13	0.3571284226515296	0.22850840231812822
0.0	11	0.20711661203871096	0.2042588935252759	13	0.3571284226515252	0.22476669982743197
0.0	11	0.20711661203871826	0.2027329604454973	13	0.3571284226515217	0.22552367305912435
0.0	11	0.20711661203872422	0.20846479321958902	13	0.35712842265151884	0.21794823533013322
0.0	11	0.20711661203872922	0.20183364571721926	13	0.35712842265151645	0.22382789370258221
0.0	11	0.20711661203873344	0.19721591249999962	13	0.3571284226515144	0.22271743340276215
0.0	11	0.20711661203873705	0.19846793348025216	13	0.3571284226515128	0.2215756463742508
0.0	11	0.20711661203874018	0.2037416090655605	13	0.3571284226515145	0.21412290013985671
0.0	11	0.20711661203873344	0.19554290960031553	13	0.357128422651516	0.21996473437154954
0.0	11	0.2071166120387189	0.19818379116271662	13	0.35712842265151734	0.23105372328061327
0.0	11	0.20711661203870596	0.19930836704818278	13	0.35712842265151856	0.2216649053040227
0.0	11	0.2071166120386944	0.19428220957029974	13	0.3571284226515196	0.21870518776860803
0.0	11	0.20711661203868398	0.19706052042653974	13	0.35712842265152056	0.21917919166866823
0.0	11	0.20711661203867457	0.20137950109478628	13	0.35712842265152145	0.22244151758793612
0.0	11	0.20711661203866602	0.19710551182543384	13	0.3571284226515222	0.2194297473994606
0.0	11	0.2071166120386582	0.1939304636026851	13	0.35712842265152295	0.22408437955822424
0.0	11	0.20711661203865103	0.1986275748301732	13	0.3571284226515236	0.22256763779591926
0.0	11	0.20711661203864443	0.19927879229699796	13	0.35712842265152417	0.2244254716452591
0.0	11	0.20711661203863835	0.21369836980805668	13	0.3571284226515248	0.23293450768307442
0.0	11	0.2071166120386327	0.19614073867614487	13	0.3571284226515253	0.20657709051320577
0.0	11	0.2071166120386275	0.2026317443436014	13	0.3571284226515492	0.2221715030054029
0.0	11	0.2071166120386226	0.1917692913064766	13	0.35712842265158823	0.2236239908211294
0.0	11	0.20711661203861806	0.1945963177085302	13	0.3571284226516247	0.22245138959754004
